driver_id,date,total_transcations,total_distance,online_duration_in_seconds,orders_received,orders_accepted,earnings,orders_cancelled,label
140670900,2016-08-09,1,1.53,12582,2,2,11500.0,0,0
140570446,2016-08-09,1,6.52,19591,2,2,26450.0,0,0
140157532,2016-08-09,1,13.75,31394,2,1,46000.0,0,0
140643595,2016-08-09,1,12.49,8196,2,2,41400.0,0,0
140248417,2016-08-09,1,6.61,6040,2,2,31050.0,0,0
140449131,2016-08-09,1,16.38,11722,2,1,54049.99999999999,0,0
140584397,2016-08-09,1,5.99,11314,2,2,24150.0,0,1
140627497,2016-08-09,1,27.2,20005,2,1,110400.0,0,1
140394975,2016-08-09,1,7.63,12241,2,2,25300.0,0,0
140457982,2016-08-09,1,18.5,9411,2,2,59799.99999999999,1,0
140214776,2016-08-09,1,3.12,23876,2,1,12649.999999999998,0,0
140213169,2016-08-09,1,25.9,10247,2,1,146050.0,0,0
140199664,2016-08-09,1,43.82,25235,2,1,159850.0,0,0
140134416,2016-08-09,1,5.59,12620,2,2,18400.0,0,0
140557838,2016-08-09,1,2.65,15091,2,2,9200.0,0,1
140270508,2016-08-09,1,18.03,12170,2,1,73600.0,0,0
140614395,2016-08-09,0,0.0,1482,3,0,0.0,0,0
140179922,2016-08-09,0,0.0,25967,3,2,0.0,0,0
140301818,2016-08-09,0,0.0,43639,3,0,0.0,0,0
140678038,2016-08-09,0,0.0,25686,3,1,0.0,1,0
140311671,2016-08-09,0,0.0,24349,3,0,0.0,0,0
140273087,2016-08-09,0,0.0,8552,3,0,0.0,0,0
140636850,2016-08-09,0,0.0,4922,3,2,0.0,1,0
140349029,2016-08-09,0,0.0,32230,3,0,0.0,0,0
140582046,2016-08-09,0,0.0,15441,3,0,0.0,0,0
140106033,2016-08-09,0,0.0,1396,3,1,0.0,1,0
140427777,2016-08-09,0,0.0,1799,3,0,0.0,0,0
140551648,2016-08-09,0,0.0,17524,3,0,0.0,0,0
140420818,2016-08-09,0,0.0,15436,3,0,0.0,0,0
140447210,2016-08-09,0,0.0,9738,3,2,0.0,0,0
140673453,2016-08-09,0,0.0,59365,3,3,0.0,2,0
140460357,2016-08-09,0,0.0,1421,3,0,0.0,0,0
140250686,2016-08-09,0,0.0,17310,3,0,0.0,0,0
140221813,2016-08-09,0,0.0,215,3,0,0.0,0,0
140323979,2016-08-09,0,0.0,10048,3,0,0.0,0,0
140567460,2016-08-09,0,0.0,456,3,0,0.0,0,0
140092800,2016-08-09,0,0.0,23902,3,1,0.0,0,0
140148626,2016-08-09,2,16.98,20906,3,2,18400.0,0,0
140132061,2016-08-09,2,10.02,9599,3,3,33350.0,1,0
140112935,2016-08-09,2,67.43,31300,3,2,102350.0,1,0
140175440,2016-08-09,2,29.9,60827,3,3,57499.99999999999,0,0
140497554,2016-08-09,2,4.06,15779,3,3,20700.0,0,0
140637173,2016-08-09,2,13.05,8531,3,2,49449.99999999999,0,0
140500307,2016-08-09,2,20.97,13201,3,3,77050.0,0,0
140311649,2016-08-09,2,89.39,35036,3,3,343850.0,0,0
140183410,2016-08-09,2,31.08,12100,3,3,106950.0,0,0
140637497,2016-08-09,2,8.98,17959,3,2,29900.0,0,0
140217009,2016-08-09,2,37.46,47952,3,3,149500.0,0,0
140524484,2016-08-09,2,28.66,22196,3,2,116150.0,0,0
140093768,2016-08-09,2,50.58,6266,3,2,209300.0,0,0
140511398,2016-08-09,3,33.88,7845,3,3,133400.0,0,0
140671150,2016-08-09,3,48.6,31885,3,3,186300.0,0,0
140572295,2016-08-09,3,29.63,13583,3,3,74750.0,0,0
140588290,2016-08-09,3,40.34,20177,3,3,93150.0,0,0
140509196,2016-08-09,3,32.73,16361,3,3,113850.0,0,0
140499232,2016-08-09,3,48.96,12042,3,3,127650.0,0,0
140243594,2016-08-09,1,7.8,5168,3,1,39100.0,0,0
140654745,2016-08-09,1,4.5,10736,3,1,18400.0,0,0
140230756,2016-08-09,1,25.69,16788,3,2,103500.0,0,0
140431425,2016-08-09,1,7.44,19079,3,3,31050.0,2,0
140543989,2016-08-09,1,16.52,10934,3,1,66700.0,0,0
140634644,2016-08-09,1,62.18,8538,3,1,250700.0,0,0
140417905,2016-08-09,1,9.67,12286,3,1,32200.0,0,0
140604506,2016-08-09,1,8.46,9331,3,2,27600.0,0,0
140660175,2016-08-09,1,35.67,4656,3,2,126500.0,0,0
140367331,2016-08-09,1,6.75,25972,3,1,27600.0,0,0
140485803,2016-08-09,1,16.85,22478,3,2,55199.99999999999,0,0
140590260,2016-08-09,1,8.12,17785,3,2,27600.0,0,0
140165995,2016-08-09,0,0.0,12203,4,0,0.0,0,0
140581536,2016-08-09,0,0.0,6219,4,1,0.0,0,0
140639063,2016-08-09,0,0.0,36563,4,3,0.0,3,0
140125366,2016-08-09,0,0.0,3396,4,2,0.0,1,0
140496945,2016-08-09,0,0.0,31200,4,0,0.0,0,0
140207866,2016-08-09,0,0.0,22917,4,1,0.0,1,0
140678367,2016-08-09,0,0.0,929,4,0,0.0,0,0
140668019,2016-08-09,0,0.0,14119,4,0,0.0,0,0
140531544,2016-08-09,0,0.0,3280,4,1,0.0,1,0
140489726,2016-08-09,0,0.0,31711,4,0,0.0,0,0
140409250,2016-08-09,0,0.0,30994,4,0,0.0,0,0
140114732,2016-08-09,0,0.0,5998,4,0,0.0,0,0
140591904,2016-08-09,2,23.69,26737,4,3,87400.0,0,0
140642607,2016-08-09,2,30.52,17549,4,2,110400.0,0,0
140449024,2016-08-09,2,7.69,7442,4,4,29900.0,2,0
140423550,2016-08-09,2,23.58,17328,4,2,90850.0,0,0
140550569,2016-08-09,2,42.81,14664,4,4,147200.0,2,0
140197149,2016-08-09,2,34.46,9764,4,3,116150.0,0,0
140214540,2016-08-09,2,51.03,19399,4,2,207000.0,0,0
140314997,2016-08-09,2,42.9,18137,4,1,95450.0,0,0
140268482,2016-08-09,2,8.2,6958,4,3,9200.0,0,0
140192266,2016-08-09,2,16.2,20632,4,4,64399.99999999999,2,0
140469274,2016-08-09,2,33.14,14218,4,2,111550.0,0,0
140116591,2016-08-09,2,73.17,26503,4,3,287500.0,1,0
140454602,2016-08-09,2,8.96,42187,4,3,39100.0,1,0
140657600,2016-08-09,2,30.85,27067,4,3,78200.0,0,0
140124252,2016-08-09,2,66.8,10058,4,2,236900.0,0,0
140547623,2016-08-09,3,29.34,40177,4,3,104650.0,0,0
140559537,2016-08-09,3,31.93,21756,4,3,66700.0,0,0
140257338,2016-08-09,3,19.84,8620,4,4,75900.0,1,0
140192274,2016-08-09,3,98.28,35057,4,3,368000.0,0,0
140483706,2016-08-09,3,103.71,20873,4,4,418600.0,0,0
140260480,2016-08-09,4,10.13,4570,4,4,49449.99999999999,0,0
140585491,2016-08-09,4,32.18,24208,4,4,119600.0,0,0
140384386,2016-08-09,4,38.5,11462,4,4,151800.0,0,1
140481967,2016-08-09,1,6.54,7424,4,2,21850.0,0,0
140293807,2016-08-09,1,19.82,7498,4,4,80500.0,2,0
140090238,2016-08-09,1,5.55,8335,4,4,18400.0,1,0
140453987,2016-08-09,1,10.96,10685,4,3,44850.0,1,0
140117605,2016-08-09,1,1.16,54931,4,4,11500.0,2,0
140628621,2016-08-09,1,16.32,5558,4,1,54049.99999999999,0,0
140309929,2016-08-09,1,16.38,12070,4,2,49449.99999999999,1,0
140159395,2016-08-09,1,12.68,3965,4,1,51749.99999999999,0,0
140146138,2016-08-09,1,47.1,16687,4,4,172500.0,2,0
140622756,2016-08-09,1,6.13,13087,4,1,25300.0,0,0
140318271,2016-08-09,0,0.0,1310,5,2,0.0,1,0
140484878,2016-08-09,0,0.0,26464,5,0,0.0,0,0
140208918,2016-08-09,0,0.0,42751,5,1,0.0,1,0
140117418,2016-08-09,0,0.0,5366,5,0,0.0,0,0
140484092,2016-08-09,0,0.0,37501,5,1,0.0,1,1
140305394,2016-08-09,0,0.0,38155,5,0,0.0,0,0
140316835,2016-08-09,0,0.0,5111,5,0,0.0,0,0
140677166,2016-08-09,0,0.0,14781,5,3,0.0,3,0
140627384,2016-08-09,0,0.0,11009,5,0,0.0,0,0
140536511,2016-08-09,2,5.27,5505,5,5,23000.0,0,0
140296545,2016-08-09,2,46.02,55080,5,3,186300.0,0,0
140227718,2016-08-09,2,32.09,17109,5,2,66700.0,0,0
140499357,2016-08-09,2,5.57,15418,5,2,20700.0,0,0
140666650,2016-08-09,2,9.86,8189,5,4,40250.0,0,0
140612310,2016-08-09,2,7.26,34513,5,2,18400.0,0,0
140644781,2016-08-09,2,6.77,16159,5,2,24150.0,0,0
140476336,2016-08-09,2,28.67,10025,5,4,94300.0,2,0
140650641,2016-08-09,2,49.43,31186,5,3,165600.0,0,1
140505237,2016-08-09,3,45.65,26646,5,3,167900.0,0,0
140251489,2016-08-09,3,43.42,18765,5,4,59799.99999999999,0,0
140460531,2016-08-09,3,56.07,35359,5,5,203550.0,1,0
140217072,2016-08-09,3,28.24,30902,5,5,103500.0,0,0
140436219,2016-08-09,3,29.77,11093,5,3,138000.0,0,0
140595371,2016-08-09,3,57.64,20963,5,5,198950.0,0,0
140403088,2016-08-09,3,18.87,22174,5,4,71300.0,1,0
140348389,2016-08-09,3,43.07,16194,5,4,146050.0,0,0
140316378,2016-08-09,3,55.58,22508,5,5,224250.0,0,0
140138739,2016-08-09,4,46.63,28352,5,5,154100.0,0,0
140539450,2016-08-09,4,25.04,15741,5,4,89700.0,0,0
140187755,2016-08-09,4,69.14,23971,5,5,269100.0,1,0
140105867,2016-08-09,4,127.76,19193,5,5,351900.0,0,0
140578904,2016-08-09,4,47.87,25992,5,5,170200.0,0,0
140663277,2016-08-09,5,45.57,19684,5,5,169050.0,0,0
140553171,2016-08-09,5,46.81,13994,5,5,118450.0,0,0
140320413,2016-08-09,1,40.68,41446,5,2,164450.0,0,0
140271283,2016-08-09,1,43.86,40565,5,4,177100.0,3,0
140295359,2016-08-09,1,4.17,6957,5,1,18400.0,0,0
140625827,2016-08-09,1,4.58,20899,5,1,19550.0,0,0
140670610,2016-08-09,1,4.58,9130,5,3,36800.0,0,1
140676077,2016-08-09,1,3.65,9052,5,5,12649.999999999998,0,0
140401481,2016-08-09,1,5.82,39352,5,2,19550.0,0,0
140620502,2016-08-09,1,21.87,11075,5,1,148350.0,0,0
140545090,2016-08-09,1,9.57,20170,5,4,39100.0,1,0
140463061,2016-08-09,1,11.35,46728,5,1,36800.0,0,0
140680136,2016-08-09,1,0.72,13418,5,1,11500.0,0,0
140501338,2016-08-09,1,8.36,23959,5,1,65550.0,0,0
140571138,2016-08-09,1,24.43,5990,5,1,33350.0,0,1
140173105,2016-08-09,0,0.0,11793,6,0,0.0,0,0
140093323,2016-08-09,0,0.0,26209,6,1,0.0,0,0
140183869,2016-08-09,0,0.0,41853,6,0,0.0,0,1
140134143,2016-08-09,0,0.0,49705,6,0,0.0,0,0
140100747,2016-08-09,0,0.0,57146,6,0,0.0,0,0
140140793,2016-08-09,0,0.0,25192,6,2,0.0,0,0
140644381,2016-08-09,0,0.0,10545,6,2,0.0,2,1
140454013,2016-08-09,0,0.0,7275,6,0,0.0,0,0
140627461,2016-08-09,0,0.0,4641,6,3,0.0,3,0
140471092,2016-08-09,0,0.0,130,6,0,0.0,0,0
140595263,2016-08-09,0,0.0,14552,6,0,0.0,0,0
140495132,2016-08-09,0,0.0,85191,6,0,0.0,0,0
140143342,2016-08-09,2,28.87,6718,6,4,95450.0,2,0
140673708,2016-08-09,2,84.91,35670,6,2,276000.0,0,0
140318869,2016-08-09,2,14.64,34342,6,5,59799.99999999999,0,0
140512314,2016-08-09,2,2.99,4005,6,2,28750.0,0,0
140388809,2016-08-09,2,48.37,18574,6,2,195500.0,0,0
140337962,2016-08-09,2,28.34,34592,6,3,94300.0,0,0
140678082,2016-08-09,2,13.96,8235,6,3,47149.99999999999,1,0
140654178,2016-08-09,2,23.33,14532,6,2,55199.99999999999,0,0
140315418,2016-08-09,2,75.85,28212,6,5,288650.0,0,0
140313488,2016-08-09,2,37.85,39059,6,4,135700.0,2,0
140139667,2016-08-09,3,75.45,18068,6,4,305900.0,0,0
140572800,2016-08-09,3,33.7,14770,6,6,123050.0,1,0
140114916,2016-08-09,3,83.41,29603,6,3,315100.0,0,0
140657671,2016-08-09,4,24.98,10247,6,5,97750.0,0,1
140459023,2016-08-09,4,43.69,25527,6,5,228850.0,0,0
140672757,2016-08-09,4,47.31,30885,6,5,150650.0,0,0
140219614,2016-08-09,4,55.59,16976,6,5,207000.0,0,0
140142346,2016-08-09,5,96.52,30490,6,6,316250.0,0,0
140662349,2016-08-09,5,80.89,29428,6,6,276000.0,0,0
140481721,2016-08-09,6,75.52,32708,6,6,282900.0,0,0
140241234,2016-08-09,1,10.84,22104,6,4,35650.0,2,0
140132466,2016-08-09,1,36.31,26244,6,4,129950.0,0,0
140139073,2016-08-09,1,5.16,16133,6,2,21850.0,0,0
140095946,2016-08-09,1,9.75,24628,6,1,40250.0,0,0
140174920,2016-08-09,1,25.26,50262,6,2,102350.0,0,0
140321013,2016-08-09,1,23.0,14464,6,1,93150.0,0,0
140390399,2016-08-09,1,5.41,23765,6,2,28750.0,0,0
140268388,2016-08-09,0,0.0,4330,7,0,0.0,0,0
140622886,2016-08-09,0,0.0,7309,7,0,0.0,0,0
140451084,2016-08-09,0,0.0,50774,7,0,0.0,0,0
140108655,2016-08-09,0,0.0,45156,7,1,0.0,1,0
140155546,2016-08-09,0,0.0,4415,7,0,0.0,0,0
140094704,2016-08-09,2,47.29,16615,7,3,192050.0,0,0
140627487,2016-08-09,2,42.1,22960,7,3,182850.0,0,0
140554920,2016-08-09,2,39.49,18156,7,3,147200.0,1,0
140120303,2016-08-09,2,48.16,17475,7,2,167900.0,0,0
140301053,2016-08-09,3,21.87,19550,7,5,72450.0,2,0
140194269,2016-08-09,3,46.54,24162,7,6,178250.0,0,0
140181953,2016-08-09,3,43.98,36917,7,4,212750.0,1,0
140545418,2016-08-09,3,23.88,23350,7,5,93150.0,0,0
140444095,2016-08-09,3,18.64,23665,7,5,70150.0,1,0
140364676,2016-08-09,3,98.87,42317,7,4,432400.0,1,0
140106219,2016-08-09,3,20.14,7816,7,7,95450.0,1,0
140261656,2016-08-09,4,36.8,19174,7,4,211600.0,0,0
140387033,2016-08-09,4,40.76,15563,7,6,139150.0,0,0
140151600,2016-08-09,4,46.64,20717,7,5,238050.0,1,0
140668942,2016-08-09,4,57.01,20820,7,7,225400.0,0,0
140351437,2016-08-09,6,60.24,41161,7,6,226550.0,0,0
140499929,2016-08-09,1,18.41,6427,7,2,13799.999999999998,0,0
140443935,2016-08-09,1,12.84,9576,7,2,71300.0,0,0
140380885,2016-08-09,1,8.96,47457,7,1,36800.0,0,0
140163278,2016-08-09,1,19.99,18845,7,3,80500.0,0,0
140564040,2016-08-09,0,0.0,8467,8,1,0.0,1,0
140590294,2016-08-09,0,0.0,19240,8,1,0.0,1,0
140466092,2016-08-09,0,0.0,25046,8,0,0.0,0,0
140433272,2016-08-09,0,0.0,5463,8,0,0.0,0,1
140215146,2016-08-09,0,0.0,10470,8,0,0.0,0,0
140284360,2016-08-09,0,0.0,2535,8,3,0.0,2,0
140350038,2016-08-09,0,0.0,25414,8,1,0.0,1,0
140140652,2016-08-09,0,0.0,5319,8,0,0.0,0,0
140161770,2016-08-09,0,0.0,15251,8,1,0.0,0,0
140089508,2016-08-09,2,63.85,31356,8,4,282900.0,2,0
140277152,2016-08-09,2,33.82,43173,8,3,139150.0,1,0
140301761,2016-08-09,3,31.43,7443,8,3,117300.0,0,0
140655572,2016-08-09,3,65.78,25476,8,7,241500.0,1,0
140239779,2016-08-09,3,53.27,38350,8,4,171350.0,0,0
140232297,2016-08-09,4,36.83,38013,8,8,121900.0,1,0
140628476,2016-08-09,4,70.27,34461,8,6,287500.0,0,0
140679979,2016-08-09,4,40.66,11927,8,5,167900.0,0,0
140256670,2016-08-09,4,52.67,18035,8,7,141450.0,0,0
140127117,2016-08-09,4,51.65,18409,8,4,92000.0,0,0
140323047,2016-08-09,5,23.65,30377,8,8,88550.0,0,0
140414660,2016-08-09,6,52.58,19971,8,8,205850.0,1,1
140152011,2016-08-09,8,83.06,27506,8,8,330050.0,0,0
140154148,2016-08-09,1,9.91,3606,8,3,32200.0,1,0
140671050,2016-08-09,1,13.74,15440,8,1,46000.0,0,0
140482470,2016-08-09,1,4.34,14806,8,2,28750.0,0,0
140219964,2016-08-09,0,0.0,31866,9,0,0.0,0,0
140371263,2016-08-09,0,0.0,12774,9,3,0.0,2,0
140612021,2016-08-09,0,0.0,21375,9,0,0.0,0,0
140185197,2016-08-09,0,0.0,1115,9,0,0.0,0,0
140154352,2016-08-09,0,0.0,69006,9,0,0.0,0,0
140161609,2016-08-09,0,0.0,14892,9,0,0.0,0,0
140447713,2016-08-09,0,0.0,2182,9,0,0.0,0,0
140631184,2016-08-09,0,0.0,14386,9,1,0.0,0,0
140550286,2016-08-09,0,0.0,7183,9,0,0.0,0,0
140639455,2016-08-09,2,39.54,20584,9,3,241500.0,1,0
140134727,2016-08-09,2,21.04,9947,9,9,79350.0,2,0
140328298,2016-08-09,3,19.88,22801,9,7,66700.0,2,0
140655092,2016-08-09,4,25.1,42581,9,5,100050.0,0,0
140265250,2016-08-09,4,68.99,31488,9,7,279450.0,1,0
140431954,2016-08-09,4,25.38,15268,9,6,104650.0,0,0
140148612,2016-08-09,4,42.15,38180,9,7,204700.0,0,0
140476972,2016-08-09,4,14.98,18688,9,7,62099.99999999999,0,0
140160474,2016-08-09,5,77.23,59664,9,9,301300.0,1,0
140474313,2016-08-09,5,51.69,47409,9,7,205850.0,1,0
140497662,2016-08-09,5,31.27,21617,9,8,113850.0,0,1
140240862,2016-08-09,5,57.4,17719,9,6,226550.0,0,0
140535429,2016-08-09,6,86.14,39891,9,9,331200.0,0,0
140278229,2016-08-09,6,83.31,63980,9,7,347300.0,0,0
140563709,2016-08-09,6,51.67,25673,9,7,184000.0,1,0
140433597,2016-08-09,6,107.96,24321,9,8,377200.0,1,0
140261697,2016-08-09,8,64.54,43522,9,9,129950.0,1,0
140590239,2016-08-09,8,106.53,43976,9,9,494500.0,0,0
140185175,2016-08-09,9,47.39,34469,9,9,239200.0,0,0
140434038,2016-08-09,9,115.71,30066,9,9,397900.0,0,0
140282226,2016-08-09,1,19.4,20483,9,1,63249.99999999999,0,0
140518615,2016-08-09,1,4.46,35668,9,6,18400.0,0,1
140469320,2016-08-09,1,12.39,21659,9,3,50599.99999999999,2,0
140208653,2016-08-09,1,7.79,35786,9,1,32200.0,0,0
140599770,2016-08-09,1,15.35,34062,9,3,50599.99999999999,2,1
140091798,2016-08-09,0,0.0,170,10,0,0.0,0,0
140113418,2016-08-09,0,0.0,26099,10,0,0.0,0,0
140666105,2016-08-09,0,0.0,3650,10,1,0.0,0,0
140680151,2016-08-09,0,0.0,39894,10,8,0.0,0,0
140199759,2016-08-09,2,37.36,26972,10,3,125350.0,1,0
140165845,2016-08-09,2,43.21,18518,10,3,158700.0,0,0
140433701,2016-08-09,2,34.95,22847,10,7,175950.0,0,0
140138288,2016-08-09,2,52.34,46819,10,2,194350.0,0,0
140173365,2016-08-09,3,48.82,7846,10,3,179400.0,0,0
140197948,2016-08-09,3,131.15,26408,10,5,519800.0,1,0
140139548,2016-08-09,3,95.22,30834,10,5,402500.0,1,0
140124199,2016-08-09,3,72.84,17308,10,3,277150.0,0,0
140118474,2016-08-09,3,90.62,23394,10,4,349600.0,0,0
140176990,2016-08-09,4,50.14,20913,10,9,181700.0,0,0
140089156,2016-08-09,4,107.53,37219,10,6,626750.0,0,0
140139752,2016-08-09,5,62.56,34032,10,7,246100.0,0,0
140215113,2016-08-09,5,83.16,20624,10,7,236900.0,2,0
140657415,2016-08-09,5,53.09,20939,10,6,201250.0,0,0
140554043,2016-08-09,5,25.87,12412,10,6,96600.0,0,0
140611536,2016-08-09,5,81.41,34024,10,8,299000.0,1,0
140510420,2016-08-09,5,28.88,27254,10,10,104650.0,2,0
140674498,2016-08-09,6,92.04,31952,10,9,332350.0,0,0
140286723,2016-08-09,7,51.9,28056,10,9,240350.0,1,0
140453977,2016-08-09,7,40.97,33171,10,6,156400.0,0,0
140586382,2016-08-09,7,40.91,38780,10,7,157550.0,0,0
140141966,2016-08-09,8,59.19,15981,10,10,194350.0,1,0
140105997,2016-08-09,8,55.39,25399,10,10,225400.0,0,0
140135326,2016-08-09,8,97.87,37354,10,8,342700.0,0,0
140485302,2016-08-09,8,82.94,22100,10,10,348450.0,1,0
140564853,2016-08-09,9,50.63,20864,10,9,220800.0,1,0
140220957,2016-08-09,1,14.54,24380,10,3,47149.99999999999,1,0
140335603,2016-08-09,0,0.0,549,11,0,0.0,0,0
140435193,2016-08-09,0,0.0,10003,11,0,0.0,0,0
140232037,2016-08-09,2,59.78,35265,11,7,103500.0,1,0
140213272,2016-08-09,2,39.89,58895,11,4,140300.0,2,0
140288806,2016-08-09,2,49.91,14504,11,5,185150.0,1,0
140641420,2016-08-09,2,43.48,17278,11,7,158700.0,2,0
140625658,2016-08-09,2,35.27,19253,11,8,142600.0,5,0
140638151,2016-08-09,3,34.91,23501,11,4,93150.0,0,0
140635962,2016-08-09,3,49.1,18134,11,6,132250.0,3,0
140568649,2016-08-09,5,36.66,13949,11,9,218500.0,1,0
140264390,2016-08-09,5,180.24,41122,11,7,661250.0,0,0
140144660,2016-08-09,7,83.66,25543,11,11,308200.0,2,0
140280004,2016-08-09,10,111.5,32673,11,11,414000.0,0,0
140106025,2016-08-09,10,107.13,31820,11,10,433550.0,0,0
140515770,2016-08-09,11,69.47,33460,11,11,184000.0,0,0
140584064,2016-08-09,1,10.68,7546,11,1,48299.99999999999,0,0
140278167,2016-08-09,1,68.54,31034,11,2,276000.0,0,0
140208144,2016-08-09,0,0.0,51963,12,1,0.0,1,0
140115937,2016-08-09,4,46.05,15387,12,7,195500.0,1,0
140307869,2016-08-09,4,50.02,33044,12,7,228850.0,2,0
140126985,2016-08-09,5,70.34,18663,12,10,243800.0,0,0
140607886,2016-08-09,6,45.91,39077,12,9,187450.0,0,0
140658582,2016-08-09,7,79.51,28643,12,8,294400.0,1,0
140092955,2016-08-09,8,193.03,51186,12,11,763599.9999999999,0,0
140173593,2016-08-09,8,153.81,43584,12,11,496800.0,0,0
140574019,2016-08-09,8,116.6,30216,12,11,479550.0,1,0
140151819,2016-08-09,8,40.05,21080,12,11,156400.0,2,0
140111375,2016-08-09,8,101.74,29025,12,9,381800.0,0,0
140484114,2016-08-09,8,49.92,38012,12,12,210450.0,2,0
140598544,2016-08-09,8,66.38,31829,12,9,256450.0,0,0
140411812,2016-08-09,10,109.17,33390,12,11,397900.0,0,0
140500160,2016-08-09,10,76.87,31017,12,12,263350.0,0,0
140505530,2016-08-09,10,84.08,32348,12,11,354200.0,0,0
140100047,2016-08-09,11,98.41,30270,12,12,300150.0,0,0
140423583,2016-08-09,12,90.24,24326,12,12,345000.0,0,0
140392997,2016-08-09,0,0.0,3582,13,0,0.0,0,0
140158080,2016-08-09,0,0.0,44404,13,1,0.0,0,0
140169259,2016-08-09,2,49.76,65251,13,2,215050.0,0,0
140128258,2016-08-09,2,37.49,16957,13,2,124200.0,0,0
140476765,2016-08-09,2,40.8,26950,13,4,166750.0,1,0
140665408,2016-08-09,3,47.36,13005,13,9,173650.0,3,0
140572523,2016-08-09,4,44.92,19431,13,10,165600.0,3,0
140588543,2016-08-09,4,42.85,32104,13,6,179400.0,1,0
140305303,2016-08-09,4,78.08,58022,13,7,312800.0,0,0
140213412,2016-08-09,4,55.33,26558,13,4,187450.0,0,0
140143853,2016-08-09,4,48.47,24971,13,8,178250.0,0,0
140092642,2016-08-09,5,66.69,29472,13,10,210450.0,1,0
140597200,2016-08-09,6,32.2,14237,13,9,131100.0,2,0
140209982,2016-08-09,6,43.5,37608,13,9,269100.0,1,0
140545047,2016-08-09,7,63.15,34888,13,11,215050.0,0,0
140162747,2016-08-09,7,38.08,31754,13,11,185150.0,1,0
140320673,2016-08-09,7,14.79,21282,13,12,66700.0,2,0
140454825,2016-08-09,8,60.04,28106,13,9,239200.0,0,0
140339011,2016-08-09,8,83.24,27716,13,11,311650.0,2,0
140520376,2016-08-09,8,56.75,42916,13,12,228850.0,2,0
140573104,2016-08-09,8,105.37,51301,13,9,341550.0,0,0
140164210,2016-08-09,8,67.8,51864,13,10,346150.0,0,0
140130607,2016-08-09,8,67.12,43850,13,11,210450.0,1,0
140454349,2016-08-09,8,131.62,33923,13,9,466900.0,0,0
140215962,2016-08-09,8,55.61,19684,13,12,220800.0,3,0
140612064,2016-08-09,8,64.35,35528,13,10,244950.0,1,0
140091479,2016-08-09,9,86.59,36286,13,11,330050.0,1,0
140651376,2016-08-09,10,135.2,34803,13,13,535900.0,0,0
140089579,2016-08-09,10,99.8,30359,13,12,368000.0,0,0
140565121,2016-08-09,10,137.1,39511,13,13,494500.0,1,0
140528934,2016-08-09,10,44.7,21439,13,13,185150.0,2,0
140283427,2016-08-09,11,115.54,46800,13,13,481850.0,0,0
140587794,2016-08-09,12,92.82,39222,13,13,311650.0,0,0
140091513,2016-08-09,13,121.29,39134,13,13,451950.0,0,0
140100224,2016-08-09,1,23.1,16893,13,4,75900.0,2,0
140132027,2016-08-09,1,48.64,28991,13,3,179400.0,1,0
140242723,2016-08-09,2,40.55,21060,14,1,93150.0,0,0
140122945,2016-08-09,2,41.67,25537,14,5,150650.0,2,0
140548251,2016-08-09,4,68.27,36327,14,5,247250.0,1,0
140577672,2016-08-09,4,63.27,25359,14,11,269100.0,0,0
140261946,2016-08-09,6,92.3,25177,14,8,364550.0,0,0
140562384,2016-08-09,7,39.26,25260,14,13,138000.0,0,0
140636268,2016-08-09,8,40.99,46548,14,8,152950.0,0,0
140420216,2016-08-09,9,54.91,21224,14,11,193200.0,1,0
140537359,2016-08-09,9,48.65,39698,14,13,187450.0,1,0
140563435,2016-08-09,9,44.86,19337,14,10,186300.0,0,0
140426158,2016-08-09,10,68.81,25386,14,13,256450.0,2,0
140109916,2016-08-09,10,48.96,27751,14,10,175950.0,0,0
140116960,2016-08-09,10,180.49,51401,14,13,624450.0,0,0
140188127,2016-08-09,11,44.11,21604,14,13,205850.0,1,0
140413361,2016-08-09,11,88.44,46878,14,12,336950.0,0,0
140216576,2016-08-09,11,102.48,38200,14,14,374900.0,0,0
140300933,2016-08-09,12,47.52,23533,14,14,240350.0,2,0
140184776,2016-08-09,13,37.9,19795,14,14,156400.0,1,0
140501436,2016-08-09,13,126.6,36240,14,14,450800.0,1,0
140404158,2016-08-09,0,0.0,9081,15,0,0.0,0,0
140468739,2016-08-09,0,0.0,23932,15,0,0.0,0,0
140089411,2016-08-09,2,61.37,12892,15,2,263350.0,0,0
140577683,2016-08-09,4,31.11,36446,15,6,126500.0,0,0
140111454,2016-08-09,6,36.57,22296,15,10,148350.0,0,0
140503112,2016-08-09,6,48.9,16272,15,7,258750.0,1,0
140451089,2016-08-09,6,23.97,13309,15,8,93150.0,1,0
140649504,2016-08-09,7,39.65,15248,15,14,154100.0,0,1
140286782,2016-08-09,9,70.35,23715,15,12,284050.0,0,0
140527089,2016-08-09,10,51.7,30666,15,11,243800.0,0,0
140209424,2016-08-09,10,175.58,41318,15,13,708400.0,1,0
140146790,2016-08-09,10,95.54,33974,15,12,332350.0,0,0
140669048,2016-08-09,10,63.9,37918,15,14,234600.0,0,0
140618495,2016-08-09,11,35.66,27488,15,15,140300.0,2,0
140129565,2016-08-09,13,101.55,33505,15,15,384100.0,1,0
140273410,2016-08-09,13,70.59,38580,15,14,263350.0,0,0
140644965,2016-08-09,13,70.51,29090,15,15,311650.0,0,0
140484200,2016-08-09,13,47.46,28071,15,15,217350.0,1,1
140289779,2016-08-09,13,85.51,51358,15,13,387550.0,0,0
